Maurício, 2, 2.4492, 0.3010
Hungria, 21, 25.7161, 1.3222
Mali, 4, 4.8983, 0.6021
Honduras, 4, 4.8983, 0.6021
Tunísia, 9, 11.0212, 0.9542
Moçambique, 31, 37.9619, 1.4914
Barbados, 1, 1.2246, 0.0000
Taiwan, 1, 1.2246, 0.0000
Chipre, 20, 24.4915, 1.3010
México, 24, 29.3898, 1.3802
Nigéria, 6, 7.3475, 0.7782
Brasil, 57, 69.8008, 1.7559
Geórgia, 2, 2.4492, 0.3010
Libéria, 3, 3.6737, 0.4771
Burundi, 4, 4.8983, 0.6021
Colômbia, 5, 6.1229, 0.6990
Chade, 1, 1.2246, 0.0000
França, 167, 204.5042, 2.2227
Cazaquistão, 5, 6.1229, 0.6990
Irão, 34, 41.6356, 1.5315
Cuba, 27, 33.0636, 1.4314
Japão, 15, 18.3686, 1.1761
Haiti, 1, 1.2246, 0.0000
Malásia, 7, 8.5720, 0.8451
Gabão, 2, 2.4492, 0.3010
Irlanda, 41, 50.2076, 1.6128
Guiné-Bissau, 7, 8.5720, 0.8451
Afeganistão, 28, 34.2881, 1.4472
Lituânia, 10, 12.2458, 1.0000
Argélia, 6, 7.3475, 0.7782
Chile, 2, 2.4492, 0.3010
Iraque, 47, 57.5551, 1.6721
Peru, 3, 3.6737, 0.4771
Luxemburgo, 28, 34.2881, 1.4472
Austrália, 17, 20.8178, 1.2304
Guatemala, 1, 1.2246, 0.0000
Portugal, 1089, 1333.5636, 3.0370
Panamá, 2, 2.4492, 0.3010
Vanuatu, 2, 2.4492, 0.3010
Fiji, 1, 1.2246, 0.0000
Venezuela, 14, 17.1441, 1.1461
Liechtenstein, 2, 2.4492, 0.3010
Macau, 2, 2.4492, 0.3010
Somália, 10, 12.2458, 1.0000
Gana, 4, 4.8983, 0.6021
Bolívia, 1, 1.2246, 0.0000
Israel, 16, 19.5932, 1.2041
Líbia, 13, 15.9195, 1.1139
Croácia, 6, 7.3475, 0.7782
Bélgica, 80, 97.9661, 1.9031
Angola, 58, 71.0254, 1.7634
Maldivas, 3, 3.6737, 0.4771
Albânia, 5, 6.1229, 0.6990
Malta, 9, 11.0212, 0.9542
Eslováquia, 6, 7.3475, 0.7782
Uganda, 11, 13.4703, 1.0414
Sudão, 12, 14.6949, 1.0792
Ucrânia, 89, 108.9873, 1.9494
Guiana, 2, 2.4492, 0.3010
Camboja, 1, 1.2246, 0.0000
Nepal, 1, 1.2246, 0.0000
Jordânia, 4, 4.8983, 0.6021
Bulgária, 6, 7.3475, 0.7782
Gâmbia, 4, 4.8983, 0.6021
Holanda, 24, 29.3898, 1.3802
Marrocos, 9, 11.0212, 0.9542
Granada, 10, 12.2458, 1.0000
Antártida, 1, 1.2246, 0.0000
Equador, 9, 11.0212, 0.9542
Bangladesh, 4, 4.8983, 0.6021
Jamaica, 1, 1.2246, 0.0000
China, 57, 69.8008, 1.7559
Canadá, 103, 126.1314, 2.0128
Suécia, 45, 55.1059, 1.6532
Andorra, 6, 7.3475, 0.7782
Etiópia, 1, 1.2246, 0.0000
Montenegro, 17, 20.8178, 1.2304
Guernsey, 1, 1.2246, 0.0000
De Portugal, 1, 1.2246, 0.0000
Turquia, 98, 120.0085, 1.9912
Camarões, 5, 6.1229, 0.6990
Finlândia, 15, 18.3686, 1.1761
Filipinas, 6, 7.3475, 0.7782
Indonésia, 8, 9.7966, 0.9031
Nicarágua, 11, 13.4703, 1.0414
Alemanha, 114, 139.6017, 2.0569
Tailândia, 4, 4.8983, 0.6021
Congo, 1, 1.2246, 0.0000
Islândia, 5, 6.1229, 0.6990
Espanha, 234, 286.5508, 2.3692
Argentina, 27, 33.0636, 1.4314
Tanzânia, 2, 2.4492, 0.3010
Uruguai, 3, 3.6737, 0.4771
Líbano, 6, 7.3475, 0.7782
Paquistão, 9, 11.0212, 0.9542
Egito, 13, 15.9195, 1.1139
Suíça, 49, 60.0042, 1.6902
Noruega, 14, 17.1441, 1.1461
Vaticano, 52, 63.6780, 1.7160
Guiné, 3, 3.6737, 0.4771
Senegal, 9, 11.0212, 0.9542
Qatar, 6, 7.3475, 0.7782
Grécia, 364, 445.7458, 2.5611
Ruanda, 1, 1.2246, 0.0000
Síria, 140, 171.4407, 2.1461
Belize, 1, 1.2246, 0.0000
Sérvia, 16, 19.5932, 1.2041
Itália, 86, 105.3136, 1.9345
Bósnia-Herzegovina, 1, 1.2246, 0.0000
Dinamarca, 24, 29.3898, 1.3802
