Adalberto,17, 1,9.0315, 1.2246,1.2304, 0.0000
Adriana,19, 1,10.0940, 1.2246,1.2788, 0.0000
Adriano,32, 2,17.0005, 2.4492,1.5051, 0.3010
Adrien,1, 15,0.5313, 18.3686,0.0000, 1.1761
Alan,36, 5,19.1255, 6.1229,1.5563, 0.6990
Alberto,47, 2,24.9694, 2.4492,1.6721, 0.3010
Alex,26, 18,13.8129, 22.0424,1.4150, 1.2553
Alex Sandro,5, 1,2.6563, 1.2246,0.6990, 0.0000
Alexandre,80, 2,42.5011, 2.4492,1.9031, 0.3010
Alice,16, 3,8.5002, 3.6737,1.2041, 0.4771
Alma,5, 1,2.6563, 1.2246,0.6990, 0.0000
Amanda,10, 4,5.3126, 4.8983,1.0000, 0.6021
Amaro,6, 5,3.1876, 6.1229,0.7782, 0.6990
América,392, 9,208.2555, 11.0212,2.5933, 0.9542
Ana,41, 1,21.7818, 1.2246,1.6128, 0.0000
Ana Sofia,1, 5,0.5313, 6.1229,0.0000, 0.6990
Andrea,33, 5,17.5317, 6.1229,1.5185, 0.6990
André,114, 3,60.5641, 3.6737,2.0569, 0.4771
Angel,10, 4,5.3126, 4.8983,1.0000, 0.6021
Aristóteles,4, 1,2.1251, 1.2246,0.6021, 0.0000
Artur,6, 1,3.1876, 1.2246,0.7782, 0.0000
Assis,17, 1,9.0315, 1.2246,1.2304, 0.0000
Beatriz,9, 6,4.7814, 7.3475,0.9542, 0.7782
Bela,10, 1,5.3126, 1.2246,1.0000, 0.0000
Beto,8, 2,4.2501, 2.4492,0.9031, 0.3010
Bruce,6, 1,3.1876, 1.2246,0.7782, 0.0000
Bárbara,9, 2,4.7814, 2.4492,0.9542, 0.3010
Caetano,28, 1,14.8754, 1.2246,1.4472, 0.0000
Carlos,96, 7,51.0014, 8.5720,1.9823, 0.8451
Carlos Alexandre,8, 5,4.2501, 6.1229,0.9031, 0.6990
Carlos Eduardo,2, 1,1.0625, 1.2246,0.3010, 0.0000
Carlota,20, 1,10.6253, 1.2246,1.3010, 0.0000
Carol,19, 5,10.0940, 6.1229,1.2788, 0.6990
Carolina,148, 2,78.6271, 2.4492,2.1703, 0.3010
Catarina,1, 3,0.5313, 3.6737,0.0000, 0.4771
Cinderela,1, 1,0.5313, 1.2246,0.0000, 0.0000
Clara,8, 3,4.2501, 3.6737,0.9031, 0.4771
Cláudia,17, 3,9.0315, 3.6737,1.2304, 0.4771
Cláudio,36, 1,19.1255, 1.2246,1.5563, 0.0000
Cosme,9, 2,4.7814, 2.4492,0.9542, 0.3010
Cristiano,20, 5,10.6253, 6.1229,1.3010, 0.6990
