Osório,11,14,5.8439,5.7707,1.0414,1.7528
Lagoa,39,14,20.7193,5.7707,1.5911,1.7528
Florestal,1,14,0.5313,5.7707,0.0000,1.7528
Guarujá,8,13,4.2501,5.3585,0.9031,1.6787
Equador,64,13,34.0009,5.3585,1.8062,1.6787
Palestina,7,13,3.7188,5.3585,0.8451,1.6787
Assis,6,13,3.1876,5.3585,0.7782,1.6787
Sonora,3,13,1.5938,5.3585,0.4771,1.6787
Renascença,2,13,1.0625,5.3585,0.3010,1.6787
Montenegro,2,13,1.0625,5.3585,0.3010,1.6787
Salinas,1,13,0.5313,5.3585,0.0000,1.6787
Catalão,1,13,0.5313,5.3585,0.0000,1.6787
Mercedes,13,12,6.9064,4.9463,1.1139,1.5986
Damião,8,12,4.2501,4.9463,0.9031,1.5986
Palma,1,12,0.5313,4.9463,0.0000,1.5986
Belém,8,11,4.2501,4.5341,0.9031,1.5116
Pesqueira,2,11,1.0625,4.5341,0.3010,1.5116
Lençóis,1,11,0.5313,4.5341,0.0000,1.5116
Minas Gerais,58,10,30.8133,4.1219,1.7634,1.4163
Sabino,4,10,2.1251,4.1219,0.6021,1.4163
Maravilhas,2,10,1.0625,4.1219,0.3010,1.4163
Glória,14,9,7.4377,3.7097,1.1461,1.3110
Flórida,98,9,52.0639,3.7097,1.9912,1.3110
Caldas,9,9,4.7814,3.7097,0.9542,1.3110
Braga,6,9,3.1876,3.7097,0.7782,1.3110
Paraná,44,9,23.3756,3.7097,1.6435,1.3110
Jordânia,19,9,10.0940,3.7097,1.2788,1.3110
Dourados,2,9,1.0625,3.7097,0.3010,1.3110
Castelo,11,8,5.8439,3.2975,1.0414,1.1932
Aurora,9,8,4.7814,3.2975,0.9542,1.1932
Curitiba,19,8,10.0940,3.2975,1.2788,1.1932
Cláudia,3,8,1.5938,3.2975,0.4771,1.1932
Armazém,2,8,1.0625,3.2975,0.3010,1.1932
Seabra,1,8,0.5313,3.2975,0.0000,1.1932
Farol,1,8,0.5313,3.2975,0.0000,1.1932
Mariana,16,7,8.5002,2.8853,1.2041,1.0596
Costa Rica,16,7,8.5002,2.8853,1.2041,1.0596
Pernambuco,99,7,52.5951,2.8853,1.9956,1.0596
Amparo,8,7,4.2501,2.8853,0.9031,1.0596
Santarém,5,7,2.6563,2.8853,0.6990,1.0596
Porto Rico,25,7,13.2816,2.8853,1.3979,1.0596
Terra Nova,1,7,0.5313,2.8853,0.0000,1.0596
Pescador,1,7,0.5313,2.8853,0.0000,1.0596
Madalena,1,7,0.5313,2.8853,0.0000,1.0596
Congonhas,1,7,0.5313,2.8853,0.0000,1.0596
Carlos Gomes,1,7,0.5313,2.8853,0.0000,1.0596
Buenos Aires,109,6,57.9078,2.4731,2.0374,0.9055
São José,10,6,5.3126,2.4731,1.0000,0.9055
Placas,4,6,2.1251,2.4731,0.6021,0.9055
Alexandria,5,6,2.6563,2.4731,0.6990,0.9055
Tailândia,27,6,14.3441,2.4731,1.4314,0.9055
Maranhão,25,6,13.2816,2.4731,1.3979,0.9055
Franca,2,6,1.0625,2.4731,0.3010,0.9055
Dionísio,2,6,1.0625,2.4731,0.3010,0.9055
Sombrio,1,6,0.5313,2.4731,0.0000,0.9055
Santa Isabel,1,6,0.5313,2.4731,0.0000,0.9055
Barro,1,6,0.5313,2.4731,0.0000,0.9055
Medina,12,5,6.3752,2.0610,1.0792,0.7232
Camargo,12,5,6.3752,2.0610,1.0792,0.7232
Lapa,77,5,40.9073,2.0610,1.8865,0.7232
Leme,29,5,15.4067,2.0610,1.4624,0.7232
Pará,28,5,14.8754,2.0610,1.4472,0.7232
Alagoas,27,5,14.3441,2.0610,1.4314,0.7232
São Bernardo,24,5,12.7503,2.0610,1.3802,0.7232
Virgínia,2,5,1.0625,2.0610,0.3010,0.7232
Una,2,5,1.0625,2.0610,0.3010,0.7232
Raposa,3,5,1.5938,2.0610,0.4771,0.7232
Portão,2,5,1.0625,2.0610,0.3010,0.7232
Caraíbas,3,5,1.5938,2.0610,0.4771,0.7232
Realeza,1,5,0.5313,2.0610,0.0000,0.7232
Pintadas,1,5,0.5313,2.0610,0.0000,0.7232
Paulo Afonso,1,5,0.5313,2.0610,0.0000,0.7232
Filadélfia,16,4,8.5002,1.6488,1.2041,0.5000
Wagner,15,4,7.9690,1.6488,1.1761,0.5000
Recife,121,4,64.2830,1.6488,2.0828,0.5000
Trindade,10,4,5.3126,1.6488,1.0000,0.5000
Marília,7,4,3.7188,1.6488,0.8451,0.5000
Maracanã,54,4,28.6883,1.6488,1.7324,0.5000
Paulista,40,4,21.2506,1.6488,1.6021,0.5000
São Valentim,5,4,2.6563,1.6488,0.6990,0.5000
Belo Horizonte,38,4,20.1880,1.6488,1.5798,0.5000
Bandeirantes,4,4,2.1251,1.6488,0.6021,0.5000
Alcântara,4,4,2.1251,1.6488,0.6021,0.5000
Recreio,32,4,17.0005,1.6488,1.5051,0.5000
Sergipe,27,4,14.3441,1.6488,1.4314,0.5000
