Moçambique,30,964,15.9379,1958.8161,1.4771,2.9841
Ucrânia,34,194,18.0630,394.2016,1.5315,2.2878
Estados Unidos,997,126,529.6703,256.0278,2.9987,2.1004
Portugal,58,109,30.8133,221.4844,1.7634,2.0374
Angola,12,96,6.3752,195.0688,1.0792,1.9823
China,310,96,164.6919,195.0688,2.4914,1.9823
Alemanha,296,78,157.2542,158.4934,2.4713,1.8921
França,358,65,190.1925,132.0778,2.5539,1.8129
Brasil,1927,48,1023.7459,97.5344,3.2849,1.6812
Nigéria,31,39,16.4692,79.2467,1.4914,1.5911
Cabo Verde,10,33,5.3126,67.0549,1.0000,1.5185
Espanha,143,29,75.9708,58.9270,2.1553,1.4624
Itália,790,29,419.6986,58.9270,2.8976,1.4624
Japão,122,19,64.8142,38.6074,2.0864,1.2788
Mali,13,19,6.9064,38.6074,1.1139,1.2788
Marrocos,7,19,3.7188,38.6074,0.8451,1.2788
Cuba,415,18,220.4746,36.5754,2.6180,1.2553
Síria,460,17,244.3815,34.5434,2.6628,1.2304
Iraque,191,16,101.4714,32.5115,2.2810,1.2041
Suécia,52,15,27.6257,30.4795,1.7160,1.1761
Israel,47,15,24.9694,30.4795,1.6721,1.1761
Tanzânia,1,13,0.5313,26.4156,0.0000,1.1139
Etiópia,10,12,5.3126,24.3836,1.0000,1.0792
Gana,4,11,2.1251,22.3516,0.6021,1.0414
Grécia,280,11,148.7539,22.3516,2.4472,1.0414
Ruanda,2,11,1.0625,22.3516,0.3010,1.0414
Austrália,90,10,47.8138,20.3197,1.9542,1.0000
Líbia,155,9,82.3459,18.2877,2.1903,0.9542
Argentina,402,9,213.5682,18.2877,2.6042,0.9542
Turquia,344,9,182.7548,18.2877,2.5366,0.9542
Sudão,3,9,1.5938,18.2877,0.4771,0.9542
Namíbia,1,9,0.5313,18.2877,0.0000,0.9542
Suíça,85,8,45.1574,16.2557,1.9294,0.9031
Argélia,4,8,2.1251,16.2557,0.6021,0.9031
México,255,8,135.4723,16.2557,2.4065,0.9031
Bélgica,181,7,96.1588,14.2238,2.2577,0.8451
Tunísia,16,7,8.5002,14.2238,1.2041,0.8451
Senegal,16,7,8.5002,14.2238,1.2041,0.8451
Chile,79,7,41.9699,14.2238,1.8976,0.8451
Noruega,4,7,2.1251,14.2238,0.6021,0.8451
Geórgia,5,7,2.6563,14.2238,0.6990,0.8451
Camarões,4,7,2.1251,14.2238,0.6021,0.8451
Macau,3,7,1.5938,14.2238,0.4771,0.8451
Nova Zelândia,10,6,5.3126,12.1918,1.0000,0.7782
Irlanda,11,6,5.8439,12.1918,1.0414,0.7782
Hungria,43,6,22.8444,12.1918,1.6335,0.7782
Croácia,25,6,13.2816,12.1918,1.3979,0.7782
Indonésia,13,5,6.9064,10.1598,1.1139,0.6990
Finlândia,11,5,5.8439,10.1598,1.0414,0.6990
Peru,64,5,34.0009,10.1598,1.8062,0.6990
Luxemburgo,6,5,3.1876,10.1598,0.7782,0.6990
Malta,5,5,2.6563,10.1598,0.6990,0.6990
Albânia,8,4,4.2501,8.1279,0.9031,0.6021
Canadá,70,4,37.1885,8.1279,1.8451,0.6021
Equador,64,4,34.0009,8.1279,1.8062,0.6021
Níger,6,4,3.1876,8.1279,0.7782,0.6021
Guiné Equatorial,5,4,2.6563,8.1279,0.6990,0.6021
Filipinas,24,4,12.7503,8.1279,1.3802,0.6021
Venezuela,198,4,105.1903,8.1279,2.2967,0.6021
Islândia,2,4,1.0625,8.1279,0.3010,0.6021
Chipre,3,4,1.5938,8.1279,0.4771,0.6021
Colômbia,126,3,66.9393,6.0959,2.1004,0.4771
Eslováquia,12,3,6.3752,6.0959,1.0792,0.4771
Afeganistão,47,3,24.9694,6.0959,1.6721,0.4771
Bulgária,4,3,2.1251,6.0959,0.6021,0.4771
Tailândia,27,3,14.3441,6.0959,1.4314,0.4771
Dinamarca,25,3,13.2816,6.0959,1.3979,0.4771
Vaticano,208,3,110.5029,6.0959,2.3181,0.4771
Timor Leste,2,3,1.0625,6.0959,0.3010,0.4771
Montenegro,2,3,1.0625,6.0959,0.3010,0.4771
Gabão,1,3,0.5313,6.0959,0.0000,0.4771
Uruguai,88,2,46.7512,4.0639,1.9445,0.3010
Libéria,8,2,4.2501,4.0639,0.9031,0.3010
Cazaquistão,6,2,3.1876,4.0639,0.7782,0.3010
Azerbaijão,5,2,2.6563,4.0639,0.6990,0.3010
Andorra,4,2,2.1251,4.0639,0.6021,0.3010
Uganda,22,2,11.6878,4.0639,1.3424,0.3010
Mauritânia,2,2,1.0625,4.0639,0.3010,0.3010
Guiné,19,2,10.0940,4.0639,1.2788,0.3010
Chade,1,2,0.5313,4.0639,0.0000,0.3010
Malásia,18,1,9.5628,2.0320,1.2553,0.0000
Somália,14,1,7.4377,2.0320,1.1461,0.0000
Lituânia,6,1,3.1876,2.0320,0.7782,0.0000
Sérvia,31,1,16.4692,2.0320,1.4914,0.0000
Arábia Saudita,31,1,16.4692,2.0320,1.4914,0.0000
Líbano,28,1,14.8754,2.0320,1.4472,0.0000
Paquistão,19,1,10.0940,2.0320,1.2788,0.0000
Panamá,20,1,10.6253,2.0320,1.3010,0.0000
Togo,1,1,0.5313,2.0320,0.0000,0.0000
Total de Cidades em Comum entre os dois Grupos: 89

