Silvério, 1, 219.7319, 0.0000
Gil, 16, 3515.7108, 1.2041
Moisés, 1, 219.7319, 0.0000
Olívia, 1, 219.7319, 0.0000
Amélia, 2, 439.4639, 0.3010
Dina, 4, 878.9277, 0.6021
Amador, 4, 878.9277, 0.6021
Teresa, 56, 12304.9879, 1.7482
Ian, 6, 1318.3916, 0.7782
Florença, 5, 1098.6596, 0.6990
Gabriela, 4, 878.9277, 0.6021
Gastão, 1, 219.7319, 0.0000
Paula, 42, 9228.7409, 1.6232
Mamede, 2, 439.4639, 0.3010
Eva, 9, 1977.5873, 0.9542
Patrícia, 4, 878.9277, 0.6021
Jordano, 4, 878.9277, 0.6021
Manel, 3, 659.1958, 0.4771
Maximino, 2, 439.4639, 0.3010
Isilda, 9, 1977.5873, 0.9542
Damas, 2, 439.4639, 0.3010
Filipe, 122, 26807.2951, 2.0864
Susana, 12, 2636.7831, 1.0792
Filinto, 7, 1538.1235, 0.8451
Isabel, 58, 12744.4518, 1.7634
Greta, 1, 219.7319, 0.0000
Ferrer, 3, 659.1958, 0.4771
Lucília, 21, 4614.3705, 1.3222
Mara, 6, 1318.3916, 0.7782
Joana, 15, 3295.9789, 1.1761
Penélope, 1, 219.7319, 0.0000
Ascenso, 5, 1098.6596, 0.6990
Iago, 1, 219.7319, 0.0000
Elsa, 6, 1318.3916, 0.7782
Agnes, 1, 219.7319, 0.0000
Magali, 3, 659.1958, 0.4771
Isis, 1, 219.7319, 0.0000
Artur, 27, 5932.7620, 1.4314
Eduarda, 1, 219.7319, 0.0000
Carminho, 1, 219.7319, 0.0000
João, 344, 75587.7829, 2.5366
Diogo, 54, 11865.5241, 1.7324
Idália, 2, 439.4639, 0.3010
Daniela, 15, 3295.9789, 1.1761
Lígia, 6, 1318.3916, 0.7782
Raquel, 14, 3076.2470, 1.1461
Sara, 34, 7470.8855, 1.5315
Enrique, 2, 439.4639, 0.3010
Renan, 1, 219.7319, 0.0000
Débora, 2, 439.4639, 0.3010
Rogério, 2, 439.4639, 0.3010
Viviane, 1, 219.7319, 0.0000
Celino, 1, 219.7319, 0.0000
Caetano, 4, 878.9277, 0.6021
Nuno, 241, 52955.3944, 2.3820
Benjamim, 1, 219.7319, 0.0000
Lina, 2, 439.4639, 0.3010
Levi, 4, 878.9277, 0.6021
Adrien, 20, 4394.6385, 1.3010
Telma, 3, 659.1958, 0.4771
Firmino, 1, 219.7319, 0.0000
Durval, 3, 659.1958, 0.4771
Marina, 11, 2417.0512, 1.0414
Vito, 1, 219.7319, 0.0000
Emília, 10, 2197.3193, 1.0000
Odete, 1, 219.7319, 0.0000
Judas, 3, 659.1958, 0.4771
Paulino, 1, 219.7319, 0.0000
Raul, 11, 2417.0512, 1.0414
Ângelo, 9, 1977.5873, 0.9542
Antónia, 8, 1757.8554, 0.9031
Toni, 9, 1977.5873, 0.9542
Carlota, 1, 219.7319, 0.0000
Ásia, 8, 1757.8554, 0.9031
Africano, 9, 1977.5873, 0.9542
Sandro, 2, 439.4639, 0.3010
Lucas, 15, 3295.9789, 1.1761
Leal, 41, 9009.0090, 1.6128
Ana, 158, 34717.6445, 2.1987
Acácio, 5, 1098.6596, 0.6990
Ezequiel, 1, 219.7319, 0.0000
Ariane, 1, 219.7319, 0.0000
Anabela, 22, 4834.1024, 1.3424
Bruce, 2, 439.4639, 0.3010
Vida, 367, 80641.6172, 2.5647
Feliz, 36, 7910.3494, 1.5563
Máximo, 105, 23071.8523, 2.0212
Viriato, 2, 439.4639, 0.3010
Romano, 1, 219.7319, 0.0000
Márcia, 18, 3955.1747, 1.2553
Adelino, 4, 878.9277, 0.6021
Adriana, 1, 219.7319, 0.0000
Alexandra, 25, 5493.2982, 1.3979
Virgílio, 6, 1318.3916, 0.7782
Emídio, 1, 219.7319, 0.0000
Enzo, 1, 219.7319, 0.0000
Cláudio, 8, 1757.8554, 0.9031
Angelina, 4, 878.9277, 0.6021
Rui, 245, 53834.3221, 2.3892
Chantal, 1, 219.7319, 0.0000
Timóteo, 1, 219.7319, 0.0000
Vanda, 1, 219.7319, 0.0000
Liz, 4, 878.9277, 0.6021
Luísa, 21, 4614.3705, 1.3222
Helénico, 5, 1098.6596, 0.6990
Infante, 8, 1757.8554, 0.9031
Tiago, 69, 15161.5030, 1.8388
Tobias, 5, 1098.6596, 0.6990
Erika, 1, 219.7319, 0.0000
Felisbela, 4, 878.9277, 0.6021
Ricardo, 115, 25269.1716, 2.0607
Rita, 40, 8789.2771, 1.6021
Hermínio, 3, 659.1958, 0.4771
Adalberto, 5, 1098.6596, 0.6990
Dana, 1, 219.7319, 0.0000
Colete, 6, 1318.3916, 0.7782
Libertária, 1, 219.7319, 0.0000
Beto, 2, 439.4639, 0.3010
Valter, 2, 439.4639, 0.3010
Rosana, 3, 659.1958, 0.4771
Erik, 2, 439.4639, 0.3010
António, 495, 108767.3039, 2.6946
Bruno, 82, 18018.0180, 1.9138
Micael, 2, 439.4639, 0.3010
Vital, 14, 3076.2470, 1.1461
Linda, 6, 1318.3916, 0.7782
Anselmo, 5, 1098.6596, 0.6990
Cássio, 4, 878.9277, 0.6021
Alan, 7, 1538.1235, 0.8451
Vicente, 24, 5273.5662, 1.3802
Amaro, 13, 2856.5151, 1.1139
Napoleão, 1, 219.7319, 0.0000
Armando, 9, 1977.5873, 0.9542
Januário, 5, 1098.6596, 0.6990
Porfírio, 3, 659.1958, 0.4771
Sofia, 17, 3735.4428, 1.2304
Sacramento, 4, 878.9277, 0.6021
Flora, 5, 1098.6596, 0.6990
Frederica, 5, 1098.6596, 0.6990
Liberal, 11, 2417.0512, 1.0414
Marlene, 5, 1098.6596, 0.6990
Eric, 13, 2856.5151, 1.1139
Sandra, 25, 5493.2982, 1.3979
Elza, 4, 878.9277, 0.6021
Dalila, 1, 219.7319, 0.0000
Irina, 6, 1318.3916, 0.7782
Helena, 18, 3955.1747, 1.2553
Faustino, 5, 1098.6596, 0.6990
Russel, 2, 439.4639, 0.3010
Cecília, 6, 1318.3916, 0.7782
Flávio, 3, 659.1958, 0.4771
Diva, 1, 219.7319, 0.0000
Lisa, 4, 878.9277, 0.6021
José, 491, 107888.3762, 2.6911
Remo, 1, 219.7319, 0.0000
Ivete, 2, 439.4639, 0.3010
Heitor, 8, 1757.8554, 0.9031
Renato, 23, 5053.8343, 1.3617
Simão, 10, 2197.3193, 1.0000
Marcelo, 60, 13183.9156, 1.7782
Ilda, 5, 1098.6596, 0.6990
Lúcio, 3, 659.1958, 0.4771
Hélio, 1, 219.7319, 0.0000
Célia, 3, 659.1958, 0.4771
Zé, 7, 1538.1235, 0.8451
Cláudia, 13, 2856.5151, 1.1139
Florentino, 4, 878.9277, 0.6021
Iria, 55, 12085.2560, 1.7404
Alice, 7, 1538.1235, 0.8451
Jesualdo, 1, 219.7319, 0.0000
Bárbara, 26, 5713.0301, 1.4150
Sol, 18, 3955.1747, 1.2553
Cátia, 4, 878.9277, 0.6021
Ida, 11, 2417.0512, 1.0414
Ícaro, 1, 219.7319, 0.0000
Victor, 9, 1977.5873, 0.9542
Vânia, 2, 439.4639, 0.3010
Simone, 2, 439.4639, 0.3010
Filomena, 1, 219.7319, 0.0000
Lisandro, 10, 2197.3193, 1.0000
Berardo, 8, 1757.8554, 0.9031
Adelaide, 1, 219.7319, 0.0000
Sebastião, 4, 878.9277, 0.6021
Marta, 16, 3515.7108, 1.2041
Jardel, 19, 4174.9066, 1.2788
Aires, 10, 2197.3193, 1.0000
Carmelinda, 4, 878.9277, 0.6021
Leo, 5, 1098.6596, 0.6990
Mariana, 16, 3515.7108, 1.2041
Apolinário, 1, 219.7319, 0.0000
Amável, 1, 219.7319, 0.0000
Delfim, 2, 439.4639, 0.3010
Tatiana, 4, 878.9277, 0.6021
Vera, 6, 1318.3916, 0.7782
Leila, 2, 439.4639, 0.3010
