Brasília,72,128.0351,1.8573
Normandia,2,3.5565,0.3010
Barreira,1,1.7783,0.0000
Imigrante,2,3.5565,0.3010
Pará,2,3.5565,0.3010
Caracol,1,1.7783,0.0000
Passos,4,7.1131,0.6021
Palmas,3,5.3348,0.4771
Centenário,1,1.7783,0.0000
Garibaldi,1,1.7783,0.0000
Fronteira,2,3.5565,0.3010
Schroeder,1,1.7783,0.0000
Imperatriz,1,1.7783,0.0000
Aliança,13,23.1174,1.1139
Paranapanema,2,3.5565,0.3010
Extrema,3,5.3348,0.4771
Crato,1,1.7783,0.0000
Natal,66,117.3655,1.8195
Porto,16,28.4522,1.2041
Sergipe,1,1.7783,0.0000
Portão,1,1.7783,0.0000
Mesquita,15,26.6740,1.1761
Alegre,2,3.5565,0.3010
Goiás,3,5.3348,0.4771
Tesouro,7,12.4479,0.8451
Palma,3,5.3348,0.4771
Americana,16,28.4522,1.2041
Castelo,1,1.7783,0.0000
Franca,1,1.7783,0.0000
Parisi,3,5.3348,0.4771
Central,60,106.6959,1.7782
Capela,3,5.3348,0.4771
Paraíso,1,1.7783,0.0000
Aguiar,3,5.3348,0.4771
Mallet,1,1.7783,0.0000
Nantes,1,1.7783,0.0000
Caraíbas,1,1.7783,0.0000
Fronteiras,27,48.0131,1.4314
Ernestina,1,1.7783,0.0000
Progresso,2,3.5565,0.3010
Granja,1,1.7783,0.0000
Piauí,1,1.7783,0.0000
Alagoas,1,1.7783,0.0000
Planalto,14,24.8957,1.1461
Machado,4,7.1131,0.6021
Altos,2,3.5565,0.3010
Jardim,1,1.7783,0.0000
Estreito,3,5.3348,0.4771
Oriente,97,172.4917,1.9868
Flórida,30,53.3479,1.4771
Filadélfia,9,16.0044,0.9542
Montanha,1,1.7783,0.0000
Goiânia,2,3.5565,0.3010
Congo,9,16.0044,0.9542
Campanha,4,7.1131,0.6021
Cruzeiro,2,3.5565,0.3010
Prado,1,1.7783,0.0000
União,333,592.1621,2.5224
Imaculada,6,10.6696,0.7782
Estação,1,1.7783,0.0000
Barbosa,3,5.3348,0.4771
Camargo,1,1.7783,0.0000
Paraíba,1,1.7783,0.0000
Barroso,1,1.7783,0.0000
Nazareno,1,1.7783,0.0000
Uruguaiana,2,3.5565,0.3010
Panamá,9,16.0044,0.9542
Equador,50,88.9132,1.6990
Sorriso,1,1.7783,0.0000
Barreiros,2,3.5565,0.3010
Ouro,1,1.7783,0.0000
Primavera,20,35.5653,1.3010
Canoas,1,1.7783,0.0000
Horizonte,3,5.3348,0.4771
Solidão,1,1.7783,0.0000
Curitiba,1,1.7783,0.0000
Treviso,2,3.5565,0.3010
Cáceres,4,7.1131,0.6021
Capitólio,3,5.3348,0.4771
Cardoso,1,1.7783,0.0000
Teixeira,4,7.1131,0.6021
Colômbia,54,96.0263,1.7324
Loreto,1,1.7783,0.0000
Queiroz,1,1.7783,0.0000
Tailândia,16,28.4522,1.2041
Saúde,92,163.6003,1.9638
Torres,6,10.6696,0.7782
Sobradinho,5,8.8913,0.6990
Bahia,3,5.3348,0.4771
Macedônia,24,42.6784,1.3802
Colombo,3,5.3348,0.4771
Recife,4,7.1131,0.6021
Juazeiro,1,1.7783,0.0000
Esplanada,1,1.7783,0.0000
Cunha,4,7.1131,0.6021
Amazonas,3,5.3348,0.4771
Sampaio,2,3.5565,0.3010
Wagner,5,8.8913,0.6990
Manaus,3,5.3348,0.4771
Salto,1,1.7783,0.0000
Castro,55,97.8046,1.7404
Montenegro,17,30.2305,1.2304
Florianópolis,1,1.7783,0.0000
Indiana,2,3.5565,0.3010
Colorado,17,30.2305,1.2304
Salgado,1,1.7783,0.0000
Pinheiro,10,17.7826,1.0000
Triunfo,2,3.5565,0.3010
Caldas,21,37.3436,1.3222
Independência,1,1.7783,0.0000
Serra,24,42.6784,1.3802
Jordânia,13,23.1174,1.1139
Vitorino,1,1.7783,0.0000
Califórnia,58,103.1393,1.7634
Caridade,1,1.7783,0.0000
Monteiro,5,8.8913,0.6990
Campinas,1,1.7783,0.0000
Pernambuco,1,1.7783,0.0000
Concórdia,1,1.7783,0.0000
Maranhão,1,1.7783,0.0000
Aurora,4,7.1131,0.6021
Malta,8,14.2261,0.9031
Conde,3,5.3348,0.4771
Igarapé,2,3.5565,0.3010
Painel,1,1.7783,0.0000
Cruz,145,257.8484,2.1614
Olaria,2,3.5565,0.3010
Cristina,129,229.3961,2.1106
Palestina,26,46.2349,1.4150
Condado,4,7.1131,0.6021
Prata,1,1.7783,0.0000
Delta,3,5.3348,0.4771
Sousa,8,14.2261,0.9031
Barreiras,1,1.7783,0.0000
Palmeiras,2,3.5565,0.3010
Mombaça,1,1.7783,0.0000
Marilena,4,7.1131,0.6021
Flores,8,14.2261,0.9031
Barcelona,10,17.7826,1.0000
Ceará,2,3.5565,0.3010
Tocantins,1,1.7783,0.0000
Arco-Íris,1,1.7783,0.0000
Paraná,3,5.3348,0.4771
Quaraí,3,5.3348,0.4771
Floresta,1,1.7783,0.0000
Cascavel,1,1.7783,0.0000
Brasileira,4,7.1131,0.6021
Martins,1,1.7783,0.0000
Mata,2,3.5565,0.3010
Virgínia,10,17.7826,1.0000
Sonora,1,1.7783,0.0000
