//--- Comparação de ocorrências lexicais entre grupos ---//
//--- Palavra | g16 (Angola) | g02 (Portugal) ---//

buscando             | 14, 5.4209       | 0
buscar               | 121, 46.8519      | 17, 27.9660
buscar-se            | 2, 0.7744       | 0
buscaram             | 5, 1.9360       | 0
buscarem             | 6, 2.3232       | 0
buscarmos            | 1, 0.3872       | 0
buscas               | 50, 19.3603      | 74, 121.7346
buscá-lo             | 1, 0.3872       | 2, 3.2901
bush                 | 12, 4.6465       | 0
busque               | 7, 2.7104       | 1, 1.6451
busto                | 2, 0.7744       | 0
bustos               | 2, 0.7744       | 0
busílis              | 2, 0.7744       | 0
butano               | 3, 1.1616       | 0
buzina               | 1, 0.3872       | 2, 3.2901
buzinadela           | 2, 0.7744       | 0
buzinadelas          | 2, 0.7744       | 0
buzinadores          | 1, 0.3872       | 0
buzinar              | 7, 2.7104       | 1, 1.6451
buzinas              | 6, 2.3232       | 2, 3.2901
bué                  | 13, 5.0337       | 0
báculo               | 2, 0.7744       | 0
bálsamo              | 3, 1.1616       | 1, 1.6451
báltico              | 1, 0.3872       | 0
bálticos             | 4, 1.5488       | 13, 21.3858
bárbara              | 11, 4.2593       | 0
bárbaras             | 2, 0.7744       | 0
bárbaro              | 18, 6.9697       | 4, 6.5802
bárbaros             | 11, 4.2593       | 1, 1.6451
básica               | 108, 41.8182      | 4, 6.5802
básicas              | 37, 14.3266      | 5, 8.2253
básico               | 121, 46.8519      | 20, 32.9012
básicos              | 89, 34.4613      | 5, 8.2253
bávaro               | 0               | 1, 1.6451
bélgica              | 73, 28.2660      | 0
bélica               | 17, 6.5825       | 0
bélicas              | 15, 5.8081       | 0
bélico               | 24, 9.2929       | 1, 1.6451
bélicos              | 4, 1.5488       | 0
bê                   | 0               | 1, 1.6451
bê-á-bá              | 2, 0.7744       | 0
bêbado               | 10, 3.8721       | 0
bêbados              | 0               | 1, 1.6451
bênção               | 30, 11.6162      | 4, 6.5802
bênçãos              | 0               | 3, 4.9352
bês                  | 0               | 2, 3.2901
bíblia               | 28, 10.8418      | 4, 6.5802
bíblias              | 1, 0.3872       | 0
bíblicas             | 5, 1.9360       | 0
bíblico              | 4, 1.5488       | 1, 1.6451
bíblicos             | 2, 0.7744       | 0
bócio                | 1, 0.3872       | 0
bóia                 | 2, 0.7744       | 0
bólide               | 0               | 1, 1.6451
bósnia               | 4, 1.5488       | 1, 1.6451
bósnia-herzegovina   | 3, 1.1616       | 0
bósnios              | 1, 0.3872       | 0
búfalos              | 1, 0.3872       | 1, 1.6451
búlgara              | 1, 0.3872       | 0
búlgaro              | 0               | 2, 3.2901
búlgaros             | 1, 0.3872       | 1, 1.6451
bússola              | 11, 4.2593       | 1, 1.6451
ca                   | 33, 12.7778      | 1, 1.6451
caba                 | 0               | 1, 1.6451
cabal                | 16, 6.1953       | 4, 6.5802
cabala               | 5, 1.9360       | 0
cabalas              | 1, 0.3872       | 0
cabalmente           | 4, 1.5488       | 0
cabamos              | 0               | 2, 3.2901
cabana               | 0               | 1, 1.6451
cabanas              | 1, 0.3872       | 0
cabaz                | 3, 1.1616       | 0
cabazes              | 8, 3.0976       | 2, 3.2901
cabaça               | 5, 1.9360       | 0
cabaças              | 2, 0.7744       | 0
cabe                 | 84, 32.5253      | 24, 39.4815
cabe-lhe             | 2, 0.7744       | 0
cabeceamento         | 0               | 3, 4.9352
cabeceamentos        | 1, 0.3872       | 1, 1.6451
cabecear             | 0               | 3, 4.9352
cabeceou             | 0               | 2, 3.2901
cabecilha            | 5, 1.9360       | 4, 6.5802
cabecilhas           | 5, 1.9360       | 0
cabecinha            | 4, 1.5488       | 1, 1.6451
cabeleira            | 1, 0.3872       | 2, 3.2901
cabeleireira         | 0               | 2, 3.2901
cabeleireiro         | 0               | 2, 3.2901
cabeleireiros        | 0               | 8, 13.1605
cabeleiro            | 1, 0.3872       | 0
cabelo               | 25, 9.6801       | 9, 14.8056
cabelos              | 2, 0.7744       | 1, 1.6451
cabeludo             | 1, 0.3872       | 0
cabem                | 3, 1.1616       | 1, 1.6451
cabemos              | 1, 0.3872       | 0
cabendo              | 16, 6.1953       | 3, 4.9352
caber                | 9, 3.4848       | 1, 1.6451
caberia              | 7, 2.7104       | 0
caberá               | 33, 12.7778      | 4, 6.5802
caberão              | 0               | 1, 1.6451
cabeça               | 263, 101.8350     | 109, 179.3117
cabeçada             | 0               | 2, 3.2901
cabeças              | 74, 28.6532      | 8, 13.1605
cabeço               | 0               | 1, 1.6451
cabia                | 3, 1.1616       | 0
cabiam               | 1, 0.3872       | 1, 1.6451
cabide               | 1, 0.3872       | 0
cabides              | 0               | 2, 3.2901
cabimento            | 6, 2.3232       | 2, 3.2901
cabina               | 0               | 3, 4.9352
cabinas              | 0               | 1, 1.6451
cabinda              | 1308, 506.4648     | 0
cabindas             | 75, 29.0404      | 0
cabine               | 9, 3.4848       | 14, 23.0309
cabines              | 6, 2.3232       | 2, 3.2901
cabisbaixos          | 2, 0.7744       | 0
cabo                 | 570, 220.7071     | 49, 80.6080
cabo-verde           | 9, 3.4848       | 0
cabo-verdiana        | 53, 20.5219      | 1, 1.6451
cabo-verdianas       | 5, 1.9360       | 1, 1.6451
cabo-verdiano        | 60, 23.2323      | 1, 1.6451
cabo-verdianos       | 26, 10.0673      | 0
cabos                | 23, 8.9057       | 3, 4.9352
cabra                | 2, 0.7744       | 13, 21.3858
cabral               | 74, 28.6532      | 0
cabras               | 0               | 5, 8.2253
cabrita              | 2, 0.7744       | 0
cabriteiros          | 2, 0.7744       | 0
cabritismo           | 30, 11.6162      | 0
cabritista           | 3, 1.1616       | 0
cabritistas          | 2, 0.7744       | 0
cabrito              | 2, 0.7744       | 0
cabritos             | 10, 3.8721       | 1, 1.6451
cabrão               | 4, 1.5488       | 0
cabulamos            | 1, 0.3872       | 0
cabulo               | 1, 0.3872       | 0
cabulássemos         | 1, 0.3872       | 0
cabíveis             | 1, 0.3872       | 0
cacau                | 0               | 1, 1.6451
cacetada             | 1, 0.3872       | 0
cachaça              | 2, 0.7744       | 0
cachecol             | 0               | 1, 1.6451
cachimbo             | 2, 0.7744       | 2, 3.2901
cacho                | 1, 0.3872       | 0
cachoeiras           | 1, 0.3872       | 0
cachorrinhos         | 0               | 2, 3.2901
cachorro             | 1, 0.3872       | 0
cachorros            | 0               | 2, 3.2901
cachos               | 2, 0.7744       | 0
cachucho             | 1, 0.3872       | 0
cacifos              | 0               | 2, 3.2901
cacos                | 8, 3.0976       | 0
cada                 | 1610, 623.4008     | 341, 560.9660
cadastrado           | 2, 0.7744       | 0
cadastrados          | 4, 1.5488       | 0
cadastral            | 3, 1.1616       | 0
cadastramento        | 10, 3.8721       | 0
cadastramentos       | 2, 0.7744       | 0
cadastrar            | 4, 1.5488       | 0
cadastro             | 13, 5.0337       | 3, 4.9352
cadastrou            | 4, 1.5488       | 0
cadavérica           | 1, 0.3872       | 0
cadavérico           | 1, 0.3872       | 0
cadeado              | 0               | 1, 1.6451
cadeia               | 321, 124.2930     | 53, 87.1883
cadeias              | 93, 36.0101      | 5, 8.2253
cadeira              | 31, 12.0034      | 14, 23.0309
cadeiras             | 23, 8.9057       | 3, 4.9352
cadeirinha           | 0               | 1, 1.6451
cadeirinhas          | 0               | 1, 1.6451
cadeirão             | 3, 1.1616       | 0
cadela               | 0               | 13, 21.3858
cadenciada           | 2, 0.7744       | 0
cadenciado           | 1, 0.3872       | 0
caderno              | 8, 3.0976       | 8, 13.1605
cadernos             | 23, 8.9057       | 3, 4.9352
cadete               | 12, 4.6465       | 0
cadetes              | 38, 14.7138      | 0
cadinho              | 2, 0.7744       | 0
caducaram            | 4, 1.5488       | 0
caducidade           | 5, 1.9360       | 0
caduco               | 4, 1.5488       | 0
cadáver              | 8, 3.0976       | 22, 36.1914
cadáveres            | 45, 17.4242      | 7, 11.5154
cadência             | 2, 0.7744       | 2, 3.2901
caeiro               | 2, 0.7744       | 0
caem                 | 14, 5.4209       | 1, 1.6451
caetano              | 43, 16.6498      | 0
cafeeiro             | 3, 1.1616       | 0
cafeeiros            | 3, 1.1616       | 0
cafeicultores        | 7, 2.7104       | 0
cafeicultura         | 3, 1.1616       | 0
cafetaria            | 3, 1.1616       | 2, 3.2901
cafetarias           | 0               | 1, 1.6451
cafeícola            | 3, 1.1616       | 0
café                 | 216, 83.6364      | 32, 52.6420
cafés                | 5, 1.9360       | 8, 13.1605
cai                  | 17, 6.5825       | 13, 21.3858
caia                 | 4, 1.5488       | 5, 8.2253
caiadas              | 0               | 1, 1.6451
caiam                | 7, 2.7104       | 1, 1.6451
caibam               | 2, 0.7744       | 0
caido                | 1, 0.3872       | 0
caiem                | 3, 1.1616       | 0
caimão               | 1, 0.3872       | 0
caindo               | 16, 6.1953       | 7, 11.5154
caio                 | 6, 2.3232       | 0
caipirinha           | 2, 0.7744       | 1, 1.6451
caipirinhas          | 0               | 2, 3.2901
cair                 | 91, 35.2357      | 52, 85.5432
caira                | 1, 0.3872       | 0
cairam               | 4, 1.5488       | 0
cairmos              | 3, 1.1616       | 0
cairo                | 14, 5.4209       | 0
cairá                | 7, 2.7104       | 1, 1.6451
cais                 | 4, 1.5488       | 5, 8.2253
caiu                 | 114, 44.1414      | 67, 110.2191
caixa                | 101, 39.1078      | 34, 55.9321
caixas               | 14, 5.4209       | 18, 29.6111
caixilhos            | 0               | 1, 1.6451
caixote              | 1, 0.3872       | 3, 4.9352
caixotes             | 8, 3.0976       | 1, 1.6451
caixão               | 12, 4.6465       | 1, 1.6451
caixões              | 4, 1.5488       | 1, 1.6451
caju                 | 5, 1.9360       | 0
cajueiros            | 3, 1.1616       | 0
cal                  | 2, 0.7744       | 1, 1.6451
cala                 | 19, 7.3569       | 2, 3.2901
calabouços           | 6, 2.3232       | 0
calada               | 3, 1.1616       | 1, 1.6451
caladinha            | 1, 0.3872       | 0
caladinho            | 4, 1.5488       | 0
caladinhos           | 7, 2.7104       | 0
calado               | 30, 11.6162      | 0
calados              | 19, 7.3569       | 1, 1.6451
calafate             | 1, 0.3872       | 0
calafrio             | 0               | 1, 1.6451
calafrios            | 1, 0.3872       | 0
calai                | 4, 1.5488       | 0
calais               | 1, 0.3872       | 0
calam                | 8, 3.0976       | 0
calam-se             | 3, 1.1616       | 0
calamidade           | 26, 10.0673      | 2, 3.2901
calamidades          | 24, 9.2929       | 0
calamitosa           | 3, 1.1616       | 0
calamo-nos           | 2, 0.7744       | 0
calamos              | 4, 1.5488       | 0
calar                | 67, 25.9428      | 1, 1.6451
calar-nos            | 4, 1.5488       | 0
calar-se             | 4, 1.5488       | 0
calara               | 1, 0.3872       | 0
calaram              | 6, 2.3232       | 0
calaram-se           | 1, 0.3872       | 0
calarei              | 4, 1.5488       | 0
calarem              | 6, 2.3232       | 0
calaremos            | 2, 0.7744       | 0
calará               | 0               | 1, 1.6451
calas                | 0               | 1, 1.6451
calavam              | 1, 0.3872       | 0
calcando             | 4, 1.5488       | 0
calcanhar            | 4, 1.5488       | 1, 1.6451
calcanhares          | 8, 3.0976       | 1, 1.6451
calcinada            | 2, 0.7744       | 0
calcinado            | 2, 0.7744       | 0
calcinados           | 2, 0.7744       | 0
calcinhas            | 1, 0.3872       | 0
calcografia          | 2, 0.7744       | 0
calcorrear           | 2, 0.7744       | 0
calcorreava          | 4, 1.5488       | 0
calcorreavam         | 2, 0.7744       | 0
calcorreia           | 1, 0.3872       | 0
calcula              | 21, 8.1313       | 4, 6.5802
calcula-se           | 11, 4.2593       | 0
calculada            | 4, 1.5488       | 2, 3.2901
calculadas           | 2, 0.7744       | 0
calculado            | 7, 2.7104       | 4, 6.5802
calculadora          | 0               | 1, 1.6451
calculados           | 1, 0.3872       | 1, 1.6451
calculam             | 4, 1.5488       | 0
calculando           | 0               | 1, 1.6451
calcular             | 9, 3.4848       | 0
calcularão           | 0               | 1, 1.6451
calculava            | 1, 0.3872       | 0
calculavam           | 1, 0.3872       | 0
calculismo           | 0               | 2, 3.2901
calculista           | 5, 1.9360       | 0
calculistas          | 2, 0.7744       | 0
calculo              | 2, 0.7744       | 0
calculou             | 0               | 2, 3.2901
calcutá              | 5, 1.9360       | 0
calcário             | 1, 0.3872       | 0
calda                | 0               | 1, 1.6451
caldas               | 9, 3.4848       | 0
caldeada             | 2, 0.7744       | 0
caldeando            | 1, 0.3872       | 0
caldeira             | 6, 2.3232       | 0
caldeirada           | 0               | 1, 1.6451
caldeiras            | 1, 0.3872       | 0
caldeirão            | 4, 1.5488       | 0
caldo                | 7, 2.7104       | 1, 1.6451
cale                 | 2, 0.7744       | 0
calei                | 4, 1.5488       | 0
caleidoscópio        | 2, 0.7744       | 0
calendarizada        | 2, 0.7744       | 0
calendarizar         | 2, 0.7744       | 0
calendarização       | 6, 2.3232       | 0
calendas             | 8, 3.0976       | 0
calendário           | 72, 27.8788      | 29, 47.7068
calendários          | 0               | 5, 8.2253
calha                | 3, 1.1616       | 1, 1.6451
calha-nos            | 2, 0.7744       | 0
calhar               | 156, 60.4041      | 14, 23.0309
calharam             | 1, 0.3872       | 0
calheiros            | 4, 1.5488       | 0
calhou               | 2, 0.7744       | 0
calibrada            | 2, 0.7744       | 0
calibrados           | 2, 0.7744       | 0
calibrar             | 0               | 1, 1.6451
calibração           | 0               | 1, 1.6451
calibre              | 12, 4.6465       | 21, 34.5463
calibrem             | 0               | 1, 1.6451
calibres             | 2, 0.7744       | 7, 11.5154
califado             | 10, 3.8721       | 1, 1.6451
californiano         | 2, 0.7744       | 0
califórnia           | 19, 7.3569       | 0
caligrafia           | 1, 0.3872       | 0
calinadas            | 2, 0.7744       | 0
calisto              | 1, 0.3872       | 0
calma                | 67, 25.9428      | 13, 21.3858
calmamente           | 5, 1.9360       | 2, 3.2901
calmante             | 0               | 1, 1.6451
calmaria             | 1, 0.3872       | 0
calmas               | 4, 1.5488       | 0
calmo                | 9, 3.4848       | 2, 3.2901
calmos               | 1, 0.3872       | 2, 3.2901
calo                 | 1, 0.3872       | 0
caloira              | 3, 1.1616       | 0
calor                | 13, 5.0337       | 11, 18.0957
calorias             | 0               | 2, 3.2901
calorosa             | 0               | 1, 1.6451
calorosamente        | 2, 0.7744       | 1, 1.6451
caloroso             | 0               | 1, 1.6451
calorosos            | 1, 0.3872       | 0
calos                | 2, 0.7744       | 0
calote               | 3, 1.1616       | 0
caloteira            | 2, 0.7744       | 0
caluniado            | 1, 0.3872       | 0
caluniadores         | 8, 3.0976       | 0
caluniar             | 5, 1.9360       | 0
caluniava            | 0               | 1, 1.6451
caluniosa            | 21, 8.1313       | 0
caluniosas           | 6, 2.3232       | 0
calvin               | 3, 1.1616       | 0
calvinista           | 2, 0.7744       | 0
calvo                | 2, 0.7744       | 0
calvário             | 4, 1.5488       | 0
calão                | 2, 0.7744       | 0
calça                | 1, 0.3872       | 0
calçada              | 5, 1.9360       | 5, 8.2253
calçadas             | 1, 0.3872       | 0
calçado              | 6, 2.3232       | 5, 8.2253
calçados             | 2, 0.7744       | 0
calçam               | 1, 0.3872       | 0
calçar               | 1, 0.3872       | 0
calças               | 3, 1.1616       | 5, 8.2253
calções              | 7, 2.7104       | 1, 1.6451
calúnia              | 22, 8.5185       | 3, 4.9352
calúnias             | 6, 2.3232       | 0
cam                  | 6, 2.3232       | 2, 3.2901
cama                 | 22, 8.5185       | 12, 19.7407
camada               | 28, 10.8418      | 5, 8.2253
camadas              | 27, 10.4545      | 2, 3.2901
camaleão             | 3, 1.1616       | 0
camaleões            | 1, 0.3872       | 0
camarada             | 102, 39.4950      | 1, 1.6451
camaradagem          | 2, 0.7744       | 0
camaradamente        | 1, 0.3872       | 0
camaradas            | 26, 10.0673      | 1, 1.6451
camareira            | 0               | 5, 8.2253
camarim              | 2, 0.7744       | 0
camaronesa           | 3, 1.1616       | 0
camaroneses          | 2, 0.7744       | 0
camaronês            | 4, 1.5488       | 7, 11.5154
camarote             | 1, 0.3872       | 0
camarotes            | 1, 0.3872       | 0
camarário            | 0               | 4, 6.5802
camarão              | 6, 2.3232       | 1, 1.6451
camarões             | 56, 21.6835      | 0
camas                | 51, 19.7475      | 3, 4.9352
cambalhota           | 2, 0.7744       | 0
cambalhotas          | 2, 0.7744       | 0
cambiado             | 2, 0.7744       | 0
cambiais             | 68, 26.3300      | 0
cambial              | 185, 71.6330      | 3, 4.9352
cambiantes           | 0               | 1, 1.6451
cambiar              | 2, 0.7744       | 0
cambias              | 1, 0.3872       | 0
cambio               | 0               | 1, 1.6451
cambista             | 8, 3.0976       | 0
cambistas            | 12, 4.6465       | 0
camboja              | 5, 1.9360       | 0
cambojana            | 0               | 1, 1.6451
cambota              | 2, 0.7744       | 0
cambridge            | 6, 2.3232       | 0
camelo               | 7, 2.7104       | 1, 1.6451
camilo               | 10, 3.8721       | 0
caminha              | 13, 5.0337       | 0
caminhada            | 36, 13.9394      | 5, 8.2253
caminhadas           | 3, 1.1616       | 3, 4.9352
caminhado            | 3, 1.1616       | 0
caminham             | 2, 0.7744       | 0
caminhamos           | 2, 0.7744       | 0
caminhando           | 4, 1.5488       | 0
caminhantes          | 0               | 1, 1.6451
caminhar             | 53, 20.5219      | 6, 9.8704
caminharem           | 2, 0.7744       | 0
caminharmos          | 1, 0.3872       | 0
caminhará            | 1, 0.3872       | 0
caminhava            | 1, 0.3872       | 3, 4.9352
caminhavam           | 1, 0.3872       | 0
caminhe              | 2, 0.7744       | 0
caminhemos           | 1, 0.3872       | 0
caminho              | 287, 111.1280     | 142, 233.5987
caminhos             | 83, 32.1381      | 12, 19.7407
caminhou             | 1, 0.3872       | 0
caminhámos           | 0               | 1, 1.6451
caminhões            | 2, 0.7744       | 0
camionagem           | 3, 1.1616       | 0
camioneta            | 6, 2.3232       | 2, 3.2901
camionetas           | 2, 0.7744       | 0
camionista           | 2, 0.7744       | 0
camionistas          | 5, 1.9360       | 0
camisa               | 4, 1.5488       | 0
camisetinha          | 1, 0.3872       | 0
camisinha            | 0               | 1, 1.6451
camisinhas           | 2, 0.7744       | 0
camisola             | 16, 6.1953       | 21, 34.5463
camisolas            | 13, 5.0337       | 9, 14.8056
camião               | 36, 13.9394      | 19, 31.2562
camiões              | 34, 13.1650      | 12, 19.7407
campa                | 3, 1.1616       | 0
campainha            | 0               | 2, 3.2901
campainhas           | 2, 0.7744       | 0
campal               | 2, 0.7744       | 3, 4.9352
campanha             | 433, 167.6600     | 178, 292.8210
campanhas            | 132, 51.1111      | 10, 16.4506
campas               | 2, 0.7744       | 0
campeonato           | 300, 116.1616     | 113, 185.8920
campeonatos          | 51, 19.7475      | 11, 18.0957
campeã               | 14, 5.4209       | 4, 6.5802
campeão              | 116, 44.9158      | 60, 98.7037
campeãs              | 3, 1.1616       | 1, 1.6451
campeões             | 96, 37.1717      | 10, 16.4506
campinas             | 2, 0.7744       | 0
campismo             | 0               | 4, 6.5802
campista             | 0               | 3, 4.9352
campo                | 346, 133.9731     | 65, 106.9290
camponesa            | 20, 7.7441       | 0
camponesas           | 5, 1.9360       | 0
camponeses           | 90, 34.8485      | 0
camponês             | 21, 8.1313       | 0
campos               | 180, 69.6970      | 15, 24.6759
campus               | 15, 5.8081       | 1, 1.6451
camufla              | 3, 1.1616       | 0
camuflada            | 4, 1.5488       | 0
camufladas           | 14, 5.4209       | 0
camuflado            | 2, 0.7744       | 1, 1.6451
camuflados           | 2, 0.7744       | 3, 4.9352
camuflagem           | 0               | 1, 1.6451
camuflar             | 2, 0.7744       | 2, 3.2901
camões               | 73, 28.2660      | 0
cana                 | 14, 5.4209       | 0
cana-de-açúcar       | 1, 0.3872       | 0
canada               | 3, 1.1616       | 0
canadiana            | 9, 3.4848       | 31, 50.9969
canadianas           | 0               | 2, 3.2901
canadiano            | 9, 3.4848       | 34, 55.9321
canadianos           | 0               | 6, 9.8704
canadá               | 73, 28.2660      | 0
canais               | 49, 18.9731      | 14, 23.0309
canal                | 70, 27.1044      | 79, 129.9599
canalhas             | 1, 0.3872       | 0
canaliza             | 3, 1.1616       | 0
canalizada           | 19, 7.3569       | 2, 3.2901
canalizadas          | 2, 0.7744       | 0
canalizado           | 12, 4.6465       | 2, 3.2901
canalizados          | 2, 0.7744       | 0
canalizando          | 6, 2.3232       | 0
canalizar            | 15, 5.8081       | 0
canalizará           | 1, 0.3872       | 0
canalização          | 8, 3.0976       | 1, 1.6451
canalizou            | 3, 1.1616       | 0
canalizá-las         | 2, 0.7744       | 0
canarinhos           | 0               | 2, 3.2901
canas                | 1, 0.3872       | 1, 1.6451
cancela              | 2, 0.7744       | 5, 8.2253
cancelada            | 6, 2.3232       | 5, 8.2253
canceladas           | 1, 0.3872       | 6, 9.8704
cancelado            | 3, 1.1616       | 8, 13.1605
cancelados           | 0               | 5, 8.2253
cancelamento         | 9, 3.4848       | 11, 18.0957
cancelamos           | 1, 0.3872       | 0
cancelar             | 2, 0.7744       | 10, 16.4506
cancelaram           | 1, 0.3872       | 1, 1.6451
cancelará            | 0               | 1, 1.6451
cancelei             | 4, 1.5488       | 1, 1.6451
cancelou             | 6, 2.3232       | 7, 11.5154
cancelá-lo           | 0               | 1, 1.6451
cancerosa            | 2, 0.7744       | 0
cancerosas           | 8, 3.0976       | 0
canceroso            | 4, 1.5488       | 0
cancerígenas         | 6, 2.3232       | 0
cancerígeno          | 0               | 2, 3.2901
cancioneiro          | 2, 0.7744       | 0
cancro               | 110, 42.5926      | 42, 69.0926
cancros              | 50, 19.3603      | 5, 8.2253
candeeiro            | 4, 1.5488       | 0
candeeiros           | 3, 1.1616       | 1, 1.6451
candente             | 2, 0.7744       | 0
candentes            | 15, 5.8081       | 0
candidata            | 29, 11.2290      | 17, 27.9660
candidata-se         | 3, 1.1616       | 0
candidatado          | 2, 0.7744       | 0
candidatados         | 2, 0.7744       | 0
candidatam           | 7, 2.7104       | 3, 4.9352
candidatam-se        | 3, 1.1616       | 0
candidatamos         | 1, 0.3872       | 0
candidatando         | 2, 0.7744       | 0
candidatar           | 27, 10.4545      | 2, 3.2901
candidatar-me        | 3, 1.1616       | 0
candidatar-se        | 18, 6.9697       | 7, 11.5154
candidataram         | 6, 2.3232       | 0
candidataram-se      | 2, 0.7744       | 0
candidatarem         | 3, 1.1616       | 0
candidatarem-se      | 2, 0.7744       | 0
candidatará          | 4, 1.5488       | 0
candidatas           | 18, 6.9697       | 1, 1.6451
candidataste         | 2, 0.7744       | 0
candidate            | 14, 5.4209       | 0
candidatei           | 2, 0.7744       | 1, 1.6451
candidatem           | 1, 0.3872       | 0
candidato            | 249, 96.4142      | 72, 118.4444
candidatos           | 213, 82.4748      | 55, 90.4784
candidatou           | 6, 2.3232       | 3, 4.9352
candidatou-se        | 0               | 2, 3.2901
candidatura          | 161, 62.3401      | 66, 108.5741
candidaturas         | 59, 22.8451      | 19, 31.2562
candonga             | 2, 0.7744       | 0
candongueiro         | 6, 2.3232       | 0
candongueiros        | 4, 1.5488       | 0
candura              | 2, 0.7744       | 0
caneca               | 6, 2.3232       | 0
canela               | 0               | 1, 1.6451
caneleiras           | 0               | 1, 1.6451
caneta               | 5, 1.9360       | 0
canetas              | 9, 3.4848       | 1, 1.6451
cangaceiro           | 1, 0.3872       | 0
cangaceiros          | 5, 1.9360       | 0
canhota              | 0               | 1, 1.6451
canhotas             | 2, 0.7744       | 0
canhoto              | 4, 1.5488       | 0
canhão               | 23, 8.9057       | 1, 1.6451
canhões              | 13, 5.0337       | 0
canibais             | 3, 1.1616       | 0
canibal              | 1, 0.3872       | 0
canibalismo          | 1, 0.3872       | 0
canina               | 36, 13.9394      | 1, 1.6451
caninamente          | 2, 0.7744       | 0
caninas              | 5, 1.9360       | 0
canino               | 26, 10.0673      | 0
caninos              | 5, 1.9360       | 0
canis                | 0               | 3, 4.9352
canismos             | 2, 0.7744       | 0
cannes               | 5, 1.9360       | 0
cano                 | 3, 1.1616       | 0
canoa                | 6, 2.3232       | 0
canoagem             | 12, 4.6465       | 0
canoas               | 4, 1.5488       | 0
canoistas            | 1, 0.3872       | 0
canonizadas          | 0               | 1, 1.6451
canonizar            | 0               | 2, 3.2901
canonização          | 1, 0.3872       | 0
canos                | 5, 1.9360       | 2, 3.2901
cans                 | 0               | 1, 1.6451
cansa                | 11, 4.2593       | 2, 3.2901
cansada              | 5, 1.9360       | 0
cansadas             | 3, 1.1616       | 1, 1.6451
cansado              | 17, 6.5825       | 4, 6.5802
cansados             | 16, 6.1953       | 2, 3.2901
cansam               | 5, 1.9360       | 1, 1.6451
cansar               | 2, 0.7744       | 0
cansaram-se          | 2, 0.7744       | 0
cansaria             | 1, 0.3872       | 0
cansativa            | 3, 1.1616       | 0
cansativamente       | 1, 0.3872       | 0
cansativo            | 5, 1.9360       | 0
cansava              | 2, 0.7744       | 1, 1.6451
cansaço              | 18, 6.9697       | 11, 18.0957
cansaços             | 1, 0.3872       | 0
canso                | 1, 0.3872       | 0
cansou               | 2, 0.7744       | 0
canta                | 10, 3.8721       | 2, 3.2901
cantada              | 0               | 1, 1.6451
cantado              | 14, 5.4209       | 3, 4.9352
cantados             | 4, 1.5488       | 0
cantam               | 5, 1.9360       | 2, 3.2901
cantando             | 5, 1.9360       | 1, 1.6451
cantantes            | 1, 0.3872       | 0
cantar               | 27, 10.4545      | 15, 24.6759
cantaram             | 3, 1.1616       | 1, 1.6451
cantares             | 1, 0.3872       | 1, 1.6451
cantarolar           | 1, 0.3872       | 0
cantará              | 2, 0.7744       | 0
cantassem            | 1, 0.3872       | 0
cantava              | 4, 1.5488       | 1, 1.6451
cantava-se           | 2, 0.7744       | 0
cantavam             | 2, 0.7744       | 1, 1.6451
cante                | 0               | 1, 1.6451
cantei               | 1, 0.3872       | 0
canteiro             | 1, 0.3872       | 0
canteiros            | 1, 0.3872       | 0
cantes               | 2, 0.7744       | 0
cantiga              | 1, 0.3872       | 0
cantigas             | 9, 3.4848       | 0
cantina              | 19, 7.3569       | 0
cantinas             | 15, 5.8081       | 8, 13.1605
cantinho             | 2, 0.7744       | 0
canto                | 52, 20.1347      | 13, 21.3858
cantor               | 102, 39.4950      | 31, 50.9969
cantora              | 60, 23.2323      | 39, 64.1574
cantoras             | 8, 3.0976       | 1, 1.6451
cantores             | 23, 8.9057       | 1, 1.6451
cantos               | 34, 13.1650      | 5, 8.2253
cantou               | 17, 6.5825       | 2, 3.2901
cantávamos           | 2, 0.7744       | 0
cantão               | 2, 0.7744       | 0
canudo               | 2, 0.7744       | 0
canária              | 8, 3.0976       | 0
cançonetistas        | 1, 0.3872       | 0
canção               | 29, 11.2290      | 7, 11.5154
canções              | 46, 17.8115      | 9, 14.8056
canónica             | 2, 0.7744       | 0
canónico             | 7, 2.7104       | 1, 1.6451
canónicos            | 2, 0.7744       | 0
caos                 | 25, 9.6801       | 4, 6.5802
cap                  | 14, 5.4209       | 0
capa                 | 24, 9.2929       | 7, 11.5154
capacete             | 7, 2.7104       | 1, 1.6451
capacetes            | 15, 5.8081       | 2, 3.2901
capacidade           | 642, 248.5859     | 101, 166.1512
capacidades          | 80, 30.9764      | 11, 18.0957
capacita             | 3, 1.1616       | 0
capacitadas          | 3, 1.1616       | 0
capacitado           | 5, 1.9360       | 1, 1.6451
capacitados          | 15, 5.8081       | 0
capacitar            | 13, 5.0337       | 1, 1.6451
capacitar-nos        | 2, 0.7744       | 0
capacitar-se         | 4, 1.5488       | 0
capacitarem-se       | 2, 0.7744       | 0
capacitará           | 2, 0.7744       | 0
capacitação          | 60, 23.2323      | 1, 1.6451
capacitem            | 0               | 1, 1.6451
capangas             | 3, 1.1616       | 0
capas                | 6, 2.3232       | 1, 1.6451
capataz              | 2, 0.7744       | 0
capatazes            | 5, 1.9360       | 0
capaz                | 180, 69.6970      | 47, 77.3179
capazes              | 151, 58.4680      | 14, 23.0309
cape                 | 8, 3.0976       | 0
capela               | 6, 2.3232       | 7, 11.5154
